,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON,FINESS
1573,21573,Hôpital neurologique Pierre Wertheimer,,Bron,Auvergne-rhône-alpes,69500,,,,,,,45.7495952,4.8994606,691931237
1574,21574,Hôpital privé Arras Les Bonnettes,,Arras,Hauts-de-france,62000,,+33 8 26 30 20 10,,,,,50.3055078,2.7353728,621931237
1575,21575,Hôpital privé Bois-Bernard,,Bois-Bernard,Hauts-de-france,62320,,+33 3 74 82 00 00,,,,,50.377042,2.9083244,621931237
1576,21576,Hôpital privé Clairval,,Marseille,Provence-alpes-côte D'azur,13009,,+33 4 28 630 630,,,No,,43.2487806,5.4260606,131931237
1577,21577,Hôpital privé Claude Galien,Route de Boussy-Saint-Antoine 20,Quincy-sous-Sénart,Île-de-france,91480,,+33 1 69 39 90 00,,,Yes,,48.6813731,2.5392053,911931237
1578,21578,Hôpital privé Dijon Bourgogne,,Dijon,Bourgogne-franche-comté,21000,,+33 3 74 82 21 21,,,Yes,,47.3635567,5.051372,211931237
1579,21579,Hôpital privé Jacques Cartier,Avenue du Noyer Lambert 6,Massy,Île-de-france,91300,,+33 1 60 13 60 60,,,Yes,,48.7311506,2.292132,911931237
1580,21580,Hôpital privé Jean Mermoz,,Lyon,Auvergne-rhône-alpes,69008,,,,,,,45.7372062,4.8755479,691931237
1581,21581,Hôpital privé La Casamance,Boulevard des Farigoules 33,Aubagne,Provence-alpes-côte D'azur,13400,,+33 4 91 88 40 00,,,Yes,,43.276357,5.530522,131931237
1582,21582,Hôpital privé Paul d'Égine,,Champigny-sur-Marne,Île-de-france,94500,,+33 1 86 86 66 00,,,Yes,,48.8112376,2.5158742,941931237
1583,21583,Hôpital privé Saint-Claude,,Saint-Quentin,Hauts-de-france,02100,,+33 8 26 20 71 02,,,Yes,,49.859543,3.308895,021931237
1584,21584,Hôpital privé Saint-François,,Montluçon,Auvergne-rhône-alpes,03100,,+33 8 26 39 99 29,,,Yes,,46.3450363,2.6178065,031931237
1585,21585,Hôpital privé Saint-Martin,,Caen,Normandie,14000,,+33 8 26 46 14 00,,,Yes,,49.198441,-0.380842,141931237
1586,21586,Hôpital privé d'Eure-et-Loir,Rue Roland Buthier 2,Mainvilliers,Centre-val De Loire,28300,,+33 2 37 18 41 00,,,Yes,,48.4567104,1.4512883,281931237
1587,21587,Hôpital privé de Marne-Chantereine,,Brou-sur-Chantereine,Île-de-france,77177,,+33 1 64 72 74 00,,,Yes,,48.8861692,2.6307724,771931237
1588,21588,Hôpital privé de Parly 2 Le Chesnay,,Le Chesnay-Rocquencourt,Île-de-france,78150,,+33 1 39 63 70 00,,,Yes,,48.8304045,2.1195547,781931237
1589,21589,Hôpital privé de Provence,,Aix-en-Provence,Provence-alpes-côte D'azur,13100,,+33 4 42 33 88 00,,,Yes,,43.5037184,5.4368005,131931237
1590,21590,Hôpital privé de Thiais,,Thiais,Île-de-france,94320,,+33 1 45 60 28 28,,,Yes,,48.7686056,2.3697774,941931237
1591,21591,Hôpital privé de Vitry - Site Pasteur,Rue de la Petite Saussaie 22,Vitry-sur-Seine,Île-de-france,94400,,+33 1 45 73 35 35,,,Yes,,48.7856296,2.389518,941931237
1592,21592,Hôpital privé de l'Est Lyonnais,,Saint-Priest,Auvergne-rhône-alpes,69800,,+33 8 26 96 99 99,,,Yes,,45.7167536,4.9253367,691931237
1593,21593,Hôpital privé de l'Estuaire,Rue Irène Joliot-Curie 505,Le Havre,Normandie,76620,,+33 8 25 74 75 76,,,Yes,,49.5281375,0.1014063,761931237
1594,21594,Hôpital privé de l'Ouest Parisien,,Trappes,Île-de-france,78190,,+33 1 86 86 78 78,,,Yes,,48.7776026,1.9884342,781931237
1595,21595,Hôpital privé du Confluent,Rue Éric Tabarly 4,Nantes,Pays De La Loire,44200,,+33 2 28 25 50 00,,,Yes,,47.195599,-1.5488154,441931237
1596,21596,Hôpital privé du Val d'Yerres,Avenue de l'Abbaye 31,Yerres,Île-de-france,91330,,+33 8 26 30 04 00,,,Yes,,48.712334,2.495501,911931237
1597,21597,Hôpital privé les Franciscaines,,Nîmes,Occitanie,30000,,,,,,,43.8484012,4.3754018,301931237
1598,21598,Hôpital Édouard Herriot,,Lyon,Auvergne-rhône-alpes,69003,,,,,Yes,,45.7433595,4.8799898,691931237
1599,21599,Hôpital Émile Muller,,Mulhouse,Grand Est,68100,,+33 3 89 64 64 64,,,Yes,,47.7255601,7.3389713,681931237
1600,21600,Hôpital Émile Roux,,Limeil-Brévannes,Île-de-france,94450,,,,,No,,48.746975,2.4856232,941931237
1601,21601,Hôpital-Maison de Retraite Schweitzer,,Jeumont,Hauts-de-france,59460,,,,,,,50.2893462,4.102095,591931237
1602,21602,Hôpitaux Drôme-Nord,,Romans-sur-Isère,Auvergne-rhône-alpes,26100,,+33 4 75 05 75 05,,,Yes,,45.0400386,5.0208874,261931237
1603,21603,Hôpitaux Drôme-Nord - Site de Saint-Vallier,,Saint-Vallier,Auvergne-rhône-alpes,26240,,+33 4 75 23 80 00,,,Yes,,45.1703073,4.8214078,261931237
1604,21604,Hôpitaux Universitaires de Strasbourg Lyautey,,Strasbourg,Grand Est,67100,,,,,,,48.5530213,7.7656119,671931237
1605,21605,Hôpitaux de Lannemezan,,Lannemezan,Occitanie,65300,,+33 5 62 99 55 55,,,Yes,,43.1187207,0.4119516,651931237
1606,21606,Hôpitaux des Portes de Camargue,,Tarascon,Provence-alpes-côte D'azur,13150,,,,,,,43.7993313,4.6658599,131931237
1607,21607,Hôpitaux du Léman,Avenue de la Dame 3,Thonon-les-Bains,Auvergne-rhône-alpes,74200,,,,,Yes,,46.3596027,6.4783033,741931237
1608,21608,Hôpitaux du Mont-Blanc - Site de Sallanches,,Sallanches,Auvergne-rhône-alpes,74700,,+33 4 50 47 30 30,,,Yes,,45.934597,6.641451,741931237
1609,21609,Hôtel Dieu,Rue du Docteur Maunoury 34,Chartres,Centre-val De Loire,28000,,+33237303030,,,No,,48.439678,1.481991,281931237
1610,21610,Hôtel Dieu,,Rennes,Bretagne,35000,,,,,No,,48.1191113,-1.6783561,351931237
1611,21611,Hôtel-Dieu,,Paris,Île-de-france,75001,,+33 1 42 34 82 34,,,Yes,,48.8539673,2.3481897,751931237
1612,21612,Hôtel-Dieu,,Pont-l'Abbé,Bretagne,29120,,+33 2 98 82 40 40,,,Yes,,47.863773,-4.222757,291931237
1613,21613,Hôtel-Dieu,,Narbonne,Occitanie,11100,,+33 4 68 42 60 00,,,Yes,,43.181001,2.99916,111931237
1614,21614,Hôtel-Dieu,Place de l'Hôpital nan,Cluny,Bourgogne-franche-comté,71250,,,,,,,46.4309117,4.6595079,711931237
1615,21615,IME de Villaine,,Azay-le-Brûlé,Nouvelle-aquitaine,79400,,,,,No,,46.4119723,-0.2374285,791931237
1616,21616,IRM 74,Rue de la Césière 18,Annecy,Auvergne-rhône-alpes,74000,,,,,No,,45.8813081,6.1151308,741931237
1617,21617,Infirmerie Protestante,,Caluire-et-Cuire,Auvergne-rhône-alpes,69300,,,,,,,45.7869396,4.8353963,691931237
1618,21618,Infirmerie de Vavouto,,,Auvergne-rhône-alpes,,,,,,,,-21.0095823,164.7019852,751931237
1619,21619,Institut Arnault Tzanck,Avenue Docteur Maurice Donat 231,Saint-Laurent-du-Var,Provence-alpes-côte D'azur,06700,,+33 4 92 27 33 33,,,Yes,,43.660774,7.1875101,061931237
1620,21620,Institut Bergonié,,Bordeaux,Nouvelle-aquitaine,33000,,,,,,,44.823794,-0.5795852,331931237
1621,21621,Institut Daniel Hollard,Rue du Docteur Hermite 12,Grenoble,Auvergne-rhône-alpes,38000,,,,,,,45.1814788,5.7093821,381931237
1622,21622,Institut Européen de Chirurgie Esthétique et Plastique,,Boulogne-Billancourt,Île-de-france,92100,,,,,,,48.844835,2.2316,921931237
1623,21623,Institut Gustave Roussy,Rue Édouard Vaillant 114,Villejuif,Île-de-france,94800,,+33 1 42 11 42 11,,,No,,48.7958009,2.349664,941931237
1624,21624,Institut Hélio-Marin,,Labenne,Nouvelle-aquitaine,40530,,,,,No,,43.5907297,-1.4390038,401931237
1625,21625,Institut Marcel Rivière,,La Verrière,Île-de-france,78320,,,,,,,48.7530877,1.9467519,781931237
1626,21626,Institut Mutualiste Montsouris,,Paris,Île-de-france,75014,,,,,,,48.8229266,2.3322685,751931237
1627,21627,Institut Médical de Breteuil,,Breteuil,Hauts-de-france,60120,,,,,No,,49.6313763,2.2984647,601931237
1628,21628,Institut Médical de Serris,Cours du Rhin 2,Serris,Île-de-france,77700,,,,,,,48.8569928,2.783067,771931237
1629,21629,Institut Médico-Educatif,,Nîmes,Occitanie,30000,,,,,,,43.8355465,4.3408281,301931237
1630,21630,Institut Médico-Educatif,,Collobrières,Provence-alpes-côte D'azur,83610,,,,,,,43.228148,6.27777,831931237
1631,21631,Institut Médico-Educatif La Faisanderie,,Compiègne,Hauts-de-france,60200,,,,,,,49.3904961,2.8746347,601931237
1632,21632,Institut Paoli-Calmettes,Boulevard de Sainte-Marguerite 232,Marseille,Provence-alpes-côte D'azur,13009,,,,,,,43.2619727,5.4062264,131931237
1633,21633,Institut Robert Merle d'Aubigné,rue Emilion Michaut et Lucien Rabeux 2,Valenton,Île-de-france,94460,,+33 1 45 10 80 80,,,,,48.7501627,2.4648662,941931237
1634,21634,Institut Régional de Médecine Physique et de Réadaptation,,Nancy,Grand Est,54000,,+33 3 83 52 97 00,,,No,,48.686837,6.195386,541931237
1635,21635,Institut Saine Catherine,,Avignon,Provence-alpes-côte D'azur,84000,,,,,,,43.9221461,4.7993923,841931237
1636,21636,Institut de Cancérologie Jean Godinot,,Reims,Grand Est,51100,,+33 3 26 50 44 44,,,,,49.2264364,4.0198398,511931237
1637,21637,Institut de Cancérologie du Gard,,Nîmes,Occitanie,30000,,+33 4 66 68 68 68,,,,,43.8219216,4.3229974,301931237
1638,21638,Institut hospitalier franco-britannique - Site Barbès,,Levallois-Perret,Île-de-france,92300,,+33 1 47 59 59 59,,,,,48.8900427,2.2808732,921931237
1639,21639,Institut régional du Cancer de Montpellier,,,Occitanie,,,,,,,,43.6442024,3.8407624,751931237
1640,21640,Korian Le Belvédère,Avenue de la Plage 2,Labenne,Nouvelle-aquitaine,40530,,,,,No,,43.5982674,-1.4697135,401931237
1641,21641,L'Arc en Ciel,,Truyes,Centre-val De Loire,37320,,,,,,,47.2725279,0.8564722,371931237
1642,21642,L'Escale,,Roubaix,Hauts-de-france,59100,,,,,No,,50.6961221,3.1872522,591931237
1643,21643,L'Hospitalet,Rue Pasteur 33,Montoire-sur-le-Loir,Centre-val De Loire,41800,,,,,,,47.7541069,0.8742995,411931237
1644,21644,La Cigogne,,Saran,Centre-val De Loire,45770,,+33 2 38 51 75 00,,,,,47.9386495,1.8805881,451931237
1645,21645,La Maison Basque,,Cambo-les-Bains,Nouvelle-aquitaine,64250,,,,,,,43.3603405,-1.40321,641931237
1646,21646,La Martinière,,Saclay,Île-de-france,91400,,,,,,,48.7209036,2.1872427,911931237
1647,21647,La Roseraie,,Neuilly-sur-Marne,Île-de-france,93330,,,,,,,48.8627256,2.5450894,931931237
1648,21648,Laboratoire d'analyses médicales Wierre,,Templeuve-en-Pévèle,Hauts-de-france,59242,,,,,No,,50.5269748,3.1699629,591931237
1649,21649,Le Clos d'Alban,La Marquetterie nan,Cigogné,Centre-val De Loire,37310,,+33 2 47 65 72 72,,,No,,47.2613484,0.9108331,371931237
1650,21650,Le Lanot centre de soins pour personnes Âgées,,Dax,Nouvelle-aquitaine,40100,,,,,,,43.6913545,-1.0759463,401931237
1651,21651,Le Normandy,,Granville,Normandie,50400,,+33 2 33 90 33 33,,,No,,48.839301,-1.598033,501931237
1652,21652,Le Normandy II,,Granville,Normandie,50400,,+33 2 33 90 33 33,,,,,48.8271901,-1.5709407,501931237
1653,21653,Le Valmont,,Montélimar,Auvergne-rhône-alpes,26200,,,,,No,,44.5717531,4.7858634,261931237
1654,21654,Les Cariatides d'Abbeville,,Paris,Île-de-france,75010,,,,,,,48.8786725,2.3502123,751931237
1655,21655,Les Jardins de Sophia,,Castelnau-le-Lez,Occitanie,34170,,,,,,,43.6242781,3.9087503,341931237
1656,21656,Les Pins,,Lamotte-Beuvron,Centre-val De Loire,41600,,,,,,,47.5907405,2.0249417,411931237
1657,21657,Les Résédas,,Jacou,Occitanie,34830,,,,,,,43.6563748,3.90352,341931237
1658,21658,Les Vallons,,Martigues,Provence-alpes-côte D'azur,13500,,+33 4 42 43 28 25,,,,,43.4198666,5.0365937,131931237
1659,21659,Louis Rollin,,Nuku Hiva,,,,,,,,,-8.9152922,-140.0924142,751931237
1660,21660,Luppach,,Bouxwiller,Grand Est,68480,,,,,,,47.5056322,7.329223,681931237
1661,21661,L’Hôpital Nord-Ouest Tarare,Boulevard Garibaldi 6,Tarare,Auvergne-rhône-alpes,69170,,+33 4 74 05 46 46,,,Yes,,45.8888465,4.440686,691931237
1662,21662,MGEN Etablissement de Santé,,Chanay,Auvergne-rhône-alpes,01420,,,,,,,46.0109532,5.7874344,011931237
1663,21663,Maison De Santé Pluridisciplinaire Changé 53,Rue des Rouliers 6,Changé,Pays De La Loire,53810,,,,,,,48.0968782,-0.7782552,531931237
1664,21664,Maison Hospitalière Saint-Charles,,Nancy,Grand Est,54000,,,,,,,48.6860756,6.1836472,541931237
1665,21665,Maison Médicale,Rue Saint-Antoine 10bis,,Hauts-de-france,,,,,,,,50.8334166,2.2126023,751931237
1666,21666,Maison Médicale,,Moirans,Auvergne-rhône-alpes,38430,,,,,No,,45.3235431,5.5622337,381931237
1667,21667,Maison de Cure,,Hautmont,Hauts-de-france,59330,,,,,,,50.2580508,3.9114976,591931237
1668,21668,Maison de Retraite Les Pommiers,,Frévent,Hauts-de-france,62270,,,,,,,50.283711,2.296022,621931237
1669,21669,Maison de Retraite l'Hermitage,,,Île-de-france,,,,,,No,,48.7076697,2.0463003,751931237
1670,21670,Maison de Santé,,La Guerche-sur-l'Aubois,Centre-val De Loire,18150,,,,,,,46.94779,2.953474,181931237
1671,21671,Maison de Santé,,Mimizan,Nouvelle-aquitaine,40200,,,,,,,44.2095861,-1.2403741,401931237
1672,21672,Maison de Santé,Rue du Château 37,,Centre-val De Loire,,,,,,No,,48.3200658,0.8227451,751931237
1673,21673,Maison de Santé Mailhol,,Labastide-Beauvoir,Occitanie,31450,,,,,,,43.4781013,1.6657676,311931237
1674,21674,Maison de Santé Médicale et de Cure,,,Occitanie,,,,,,,,48.05596,7.1405472,751931237
1675,21675,Maison de Santé Pluriprofessionnelle - PilonSanté,,Torcy,Bourgogne-franche-comté,71210,,,,,No,,46.7834365,4.4341964,711931237
1676,21676,Maison de Santé d'Espéraza,,Espéraza,Occitanie,11260,,,,,No,,42.9360981,2.2212005,111931237
1677,21677,Maison de Santé de Rauzan,Rue du Collège 4,Rauzan,Nouvelle-aquitaine,33420,,+33 5 33 03 00 33,,,No,,44.7773662,-0.1228911,331931237
1678,21678,Maison de Santé et de Cure Médicale La Plaine de la Scarpe,,,Hauts-de-france,,,,,,,,50.391449,3.174618,751931237
1679,21679,Maison de cure de l'Yvette,Rue Guy Môquet 3,Orsay,Île-de-france,91400,,,,,,,48.7002036,2.189945,911931237
1680,21680,Maison de la Réhabilitation psycho-sociale,Rue du Pré Médard 36,Saint-Benoît,Nouvelle-aquitaine,86280,,,,,,,46.561733,0.3652254,861931237
1681,21681,Maison de la Santé,,Val d'Oust,Bretagne,56460,,,,,No,,47.864427,-2.415336,561931237
1682,21682,"Maison de repos ""Espoir""",,Maroeuil,Hauts-de-france,62161,,,,,,,50.325464,2.703052,621931237
1683,21683,Maison de retraite Régina,,Chemillé-en-Anjou,Pays De La Loire,49310,,,,,,,47.1575415,-0.6401834,491931237
1684,21684,Maison de santé Sainte-Marthe,Traverse du Canet 9,Marseille,Provence-alpes-côte D'azur,13014,,,,,No,,43.3279213,5.3848991,131931237
1685,21685,Maison de santé St Jean,Rue Thiers 31,Épinal,Grand Est,88000,,,,,No,,48.1690478,6.45189,881931237
1686,21686,Maison de santé de Charny,,Charny Orée de Puisaye,Bourgogne-franche-comté,89120,,,,,,,47.8877998,3.0955967,891931237
1687,21687,Maison de santé de l'Epte,Rue de Gisors 2,Château-sur-Epte,Normandie,27420,,,,,No,,49.2086484,1.6688441,271931237
1688,21688,Maison de santé du Cézallier cantalien,,,Normandie,,,,,,,,45.3420008,2.7525581,751931237
1689,21689,Maison de santé protestante de Bagatelle,,Talence,Nouvelle-aquitaine,33400,,,,,,,44.8077137,-0.5736305,331931237
1690,21690,Maison des Consultations,Avenue Jacqueline Auriol 551,Saran,Centre-val De Loire,45770,,,,,,,47.940205,1.8792988,451931237
1691,21691,Maison des parents Irène Joliot-Curie,,Paris,Île-de-france,75005,,,,,,,48.8437628,2.3483196,751931237
1692,21692,Maison médicale,,Montret,Bourgogne-franche-comté,71440,,,,,,,46.6783156,5.109741,711931237
1693,21693,Maison médicale Jeanne Garnier,,Paris,Île-de-france,75015,,,,,No,,48.8466721,2.2902374,751931237
1694,21694,Marienea,,Cambo-les-Bains,Nouvelle-aquitaine,64250,,,,,,,43.3490771,-1.3992264,641931237
1695,21695,Mas des Sources,,,Occitanie,,,,,,,,42.5290922,2.2483003,751931237
1696,21696,Maternité,,,,,,,,,,,14.6146383,-61.0620525,751931237
1697,21697,Maternité Port Royal et Baudelocque,,Paris,Île-de-france,75014,,,,,,,48.8379602,2.338986,751931237
1698,21698,Maternité Régionale Universitaire de Nancy,,Nancy,Grand Est,54000,,,,,,,48.6827942,6.1882453,541931237
1699,21699,Maternité Sainte-Félicité,,Paris,Île-de-france,75015,,,,,,,48.8395049,2.2883604,751931237
1700,21700,Maternité de l'Étoile,Route de Puyricard 2530,Aix-en-Provence,Provence-alpes-côte D'azur,13540,,,,,No,,43.5733929,5.4232326,131931237
1701,21701,Monastère Saint-Paul de Mausole,Avenue Docteur Edgar Leroy nan,,Provence-alpes-côte D'azur,,,,,,,,43.777084,4.83523,751931237
1702,21702,Musée Curie,,Paris,Île-de-france,75005,,+33156245533,,,,,48.8441664,2.3448298,751931237
1703,21703,Médipôle Garonne,,Toulouse,Occitanie,31100,,,,,,,43.5647512,1.4248447,311931237
1704,21704,Médipôle Lyon-Villeurbanne,Rue Léon Blum 158,Villeurbanne,Auvergne-rhône-alpes,69100,,,,,Yes,,45.760464,4.9058032,691931237
1705,21705,Médipôle de Savoie,,Challes-les-Eaux,Auvergne-rhône-alpes,73190,,+33 4 79 26 80 80,,,Yes,,45.545363,5.968805,731931237
1706,21706,Notre-Dame de Bon Secours,,Paris,Île-de-france,75014,,,,,,,48.828148,2.3183633,751931237
1707,21707,Nouvel Hôpital d'Obernai,,Obernai,Grand Est,67210,,+33 3 88 95 14 00,,,,,48.4559054,7.4881147,671931237
1708,21708,Nouvel Hôpital d'Épinal,Avenue Robert Schuman nan,Épinal,Grand Est,88000,,,,,Yes,,48.1800112,6.4518097,881931237
1709,21709,Nouvel Hôpital de Navarre,,Évreux,Normandie,27000,,,,,,,49.0171432,1.1114028,271931237
1710,21710,Nouvelle Clinique Bel Air,Avenue de la République 138,Bordeaux,Nouvelle-aquitaine,33200,,+33 826 300 606,,,,,44.8395437,-0.6067498,331931237
1711,21711,Nouvelle Clinique de Tours Plus,Boulevard Alfred Nobel 1,Saint-Cyr-sur-Loire,Centre-val De Loire,37540,,+33 2 47 88 37 37,,,Yes,,47.434398,0.6667304,371931237
1712,21712,P1,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.2899816,6.9634151,881931237
1713,21713,P2,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.2900508,6.9643691,881931237
1714,21714,P3,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.290107,6.9652677,881931237
1715,21715,P5,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.2890708,6.9649713,881931237
1716,21716,P6,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.2885139,6.9649145,881931237
1717,21717,P7,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.289295,6.9662534,881931237
1718,21718,P7,,Saint-Dié-des-Vosges,Grand Est,88100,,,,,,,48.2885847,6.9659047,881931237
1719,21719,Paul Cezanne,,Mimet,Provence-alpes-côte D'azur,13105,,+33 4 42 65 61 00,,,,,43.4226842,5.5146968,131931237
1720,21720,Pavillon La Ferté,Rue Désiré Monnier 305,Lons-le-Saunier,Bourgogne-franche-comté,39000,,+33 3 84 35 61 07,,,No,,46.679789,5.5576414,391931237
1721,21721,Pavillon Pasteur,,Paris,Île-de-france,75005,,,,,,,48.843966,2.3449136,751931237
1722,21722,Pavillon Trouillet Rossignol,,Paris,Île-de-france,75005,,,,,,,48.8435241,2.3438835,751931237
1723,21723,Polyclinique,Rond-Point de l'Espérance nan,Lisieux,Normandie,14100,,,,,,,49.1449923,0.2572909,141931237
1724,21724,Polyclinique Bordeaux Nord Aquitaine,Rue du Docteur Finlay 33,Bordeaux,Nouvelle-aquitaine,33300,,+33 5 56 43 71 11,,,Yes,,44.8641984,-0.5790093,331931237
1725,21725,Polyclinique Bordeaux Rive-Droite,Rue des Cavailles 24,Lormont,Nouvelle-aquitaine,33310,,+33 8 26 30 04 84,,,Yes,,44.8652669,-0.5230774,331931237
1726,21726,Polyclinique Bordeaux-Caudéran Les Pins Francs,Rue Jude 19,Bordeaux,Nouvelle-aquitaine,33200,,+33 8 26 30 16 16,,,,,44.8600387,-0.6241644,331931237
1727,21727,Polyclinique Courlancy,Rue de Courlancy nan,Reims,Grand Est,51100,,+33 3 26 77 26 77,,,Yes,,49.2446991,4.0189922,511931237
1728,21728,Polyclinique Côte Basque Sud,,Saint-Jean-de-Luz,Nouvelle-aquitaine,64500,,+33 5 59 51 63 63,,,Yes,,43.3978643,-1.639169,641931237
1729,21729,Polyclinique Deauville,,Deauville,Normandie,14800,,,,,,,49.3536702,0.0688852,141931237
1730,21730,Polyclinique Grande-Synthe,,Grande-Synthe,Hauts-de-france,59760,,+33 3 28 58 60 00,,,Yes,,51.0080841,2.2883806,591931237
1731,21731,Polyclinique Inkermann,,,Hauts-de-france,,,+33 8 26 30 28 28,,,Yes,,46.3160382,-0.4527858,751931237
1732,21732,Polyclinique Keraudren,,Brest,Bretagne,29200,,+33 2 98 34 29 29,,,Yes,,48.430413,-4.4736827,291931237
1733,21733,Polyclinique La Pergola,Allée des Ailes 75,Vichy,Auvergne-rhône-alpes,03200,,,,,,,46.150071,3.411535,031931237
1734,21734,Polyclinique La Phocéanne,Route des Trois Lucs à La Valentine 143,Marseille,Provence-alpes-côte D'azur,13012,,,,,,,43.3045669,5.4741024,131931237
1735,21735,Polyclinique Le Languedoc,,Narbonne,Occitanie,11100,,+33 8 26 80 09 00,,,Yes,,43.1822728,3.0258817,111931237
1736,21736,Polyclinique Les Bleuets,,Reims,Grand Est,51100,,,,,,,49.2492228,4.016122,511931237
1737,21737,Polyclinique Les Fleurs,Avenue Frédéric Mistral - CS 10100 332,Ollioules,Provence-alpes-côte D'azur,83190,,+33 4 83 08 62 57,,,,,43.12668,5.8783197,831931237
1738,21738,Polyclinique Lyon-Nord Rillieux,,Rillieux-la-Pape,Auvergne-rhône-alpes,69140,,+33 8 26 28 29 30,,,Yes,,45.8200516,4.8870778,691931237
1739,21739,Polyclinique Majorelle,,Nancy,Grand Est,54100,,,,,,,48.7005109,6.1448309,541931237
1740,21740,Polyclinique Marzet,,Pau,Nouvelle-aquitaine,64000,,+33 5 59 92 72 72,,,Yes,,43.3045811,-0.366094,641931237
1741,21741,Polyclinique Montier La Celle,,Saint-André-les-Vergers,Grand Est,10120,,,,,,,48.2847412,4.0574739,101931237
1742,21742,Polyclinique Montréal,,Carcassonne,Occitanie,11000,,+33 8 26 30 53 53,,,Yes,,43.2139799,2.3284216,111931237
1743,21743,Polyclinique Médipôle Saint-Roch,,Cabestany,Occitanie,66330,,+33 4 28 63 10 10,,,Yes,,42.68964,2.9348617,661931237
1744,21744,Polyclinique Quimper-Sud,Rue Gustave Flaubert nan,Quimper,Bretagne,29000,,+33 2 98 98 33 33,,,limited,,47.9826188,-4.1005681,291931237
1745,21745,Polyclinique Saint-Christophe,,,,,,,,,,,15.8806449,-61.3129972,751931237
1746,21746,Polyclinique Saint-Côme,,Compiègne,Hauts-de-france,60200,,+33 3 44 92 43 43,,,Yes,,49.4042629,2.8101984,601931237
1747,21747,Polyclinique Saint-François,,Nice,Provence-alpes-côte D'azur,06000,,,,,Yes,,43.7225956,7.2818863,061931237
1748,21748,Polyclinique Saint-George,Avenue de Rimiez 2,Nice,Provence-alpes-côte D'azur,06100,,+33 4 93 81 71 50,,,Yes,,43.7340188,7.2783123,061931237
1749,21749,Polyclinique Saint-Georges,,Saint-Georges-de-Didonne,Nouvelle-aquitaine,17110,,+33 5 46 05 07 94,,,Yes,,45.6033025,-1.0043741,171931237
1750,21750,Polyclinique Saint-Jean,,Montpellier,Occitanie,34090,,+33 8 26 30 20 66,,,Yes,,43.6196756,3.8715412,341931237
1751,21751,Polyclinique Saint-Laurent,,Rennes,Bretagne,35700,,+33 2 99 25 65 00,,,,,48.1384865,-1.6582757,351931237
1752,21752,Polyclinique Saint-Privat,,Boujan-sur-Libron,Occitanie,34760,,+33 4 67 35 46 00,,,Yes,,43.3665165,3.2562979,341931237
1753,21753,Polyclinique Saint-Roch,Avenue du Colonel Pavelet 560,Montpellier,Occitanie,34070,,+33 8 26 88 88 82,,,Yes,,43.5831969,3.8607864,341931237
1754,21754,Polyclinique Sainte-Marguerite,,Auxerre,Bourgogne-franche-comté,89000,,+33 3 86 94 49 49,,,,,47.8121417,3.5649417,891931237
1755,21755,Polyclinique Sainte-Thérèse,,Sète,Occitanie,34200,,,,,,,43.4084775,3.704626,341931237
1756,21756,Polyclinique St Odilon,,Moulins,Auvergne-rhône-alpes,03000,,,,,,,46.5424465,3.3364133,031931237
1757,21757,Polyclinique Vauban,,Valenciennes,Hauts-de-france,59300,,+33 8 26 20 42 52,,,Yes,,50.3606359,3.5117348,591931237
1758,21758,Polyclinique d'Arès,Boulevard Javal 14,Arès,Nouvelle-aquitaine,33740,,+33 5 56 03 87 00,,,Yes,,44.753486,-1.1279024,331931237
1759,21759,Polyclinique de Blois,,Blois,Centre-val De Loire,41000,,,,,,,47.6152715,1.3392024,411931237
1760,21760,Polyclinique de Bordeaux Tondu,Avenue Jean Alfonsea 46,Floirac,Nouvelle-aquitaine,33270,,+33 8 26 96 39 63,,,,,44.8258402,-0.5311605,331931237
1761,21761,Polyclinique de Franche-Comté,Rue Auguste Rodin 4,Besançon,Bourgogne-franche-comté,25000,,+33 3 81 41 81 41,,,,,47.2157548,5.9805315,251931237
1762,21762,Polyclinique de Gentilly,Rue Marie Marvingt 2,Nancy,Grand Est,54100,,+33 8 25 12 18 25,,,Yes,,48.7021515,6.1405063,541931237
1763,21763,Polyclinique de Maisons-Laffitte,,Maisons-Laffitte,Île-de-france,78600,,+33 1 30 86 36 36,,,Yes,,48.9505257,2.1531476,781931237
1764,21764,Polyclinique de Navarre,,Pau,Nouvelle-aquitaine,64000,,+33 5 59 14 54 54,,,,,43.324345,-0.3490258,641931237
1765,21765,Polyclinique de Picardie,,Amiens,Hauts-de-france,80090,,+33 3 22 33 33 33,,,,,49.870681,2.296458,801931237
1766,21766,Polyclinique de Poitiers,,Poitiers,Nouvelle-aquitaine,86000,,+33 5 49 61 70 00,,,Yes,,46.564296,0.366417,861931237
1767,21767,Polyclinique de Reims Bezannes,,Bezannes,Grand Est,51430,,+33 3 52 15 16 17,,,Yes,,49.2174464,3.9991254,511931237
1768,21768,Polyclinique de Riaumont,,Liévin,Hauts-de-france,62800,,+33 3 21 44 80 80,,,Yes,,50.4151347,2.7841011,621931237
